# Generated by tools/parity_index.py. Do not hand-edit: rebuild with `just parity-update` and
# review the diff, the same rule the generated data tables live under.
#
# One row per vanilla citation in `crates/*/src`. `vanilla_hash` keys the cited lines as they exist
# in the decompiled tree; `our_hash` keys the body of the Rust item the citation is attached to,
# with comment-only lines dropped. `just check-parity` recomputes both and fails when either moved,
# naming which: the vanilla side means the citation drifted or the tree was regenerated, our side
# means the transcription was edited after it was checked against the game.
#
# This says whether a transcription is still the code it was checked against. It never says whether
# it is correct. `just parity-coverage` says what is cited by nothing at all, which is the other
# half and the half that cannot overstate.
rust_file	item	vanilla_file	lines	vanilla_hash	our_hash
crates/terrustia/src/game/server/mod.rs	struct GameServer	Wiring.cs	1335	6d76e87fdcfc	c5414c9d223d
crates/terrustia/src/game/server/mod.rs	struct GameServer	Wiring.cs	1338	2e9cbc20557a	c5414c9d223d
crates/terrustia/src/game/server/mod.rs	struct GameServer	Wiring.cs	1393	6fb7011d8b23	c5414c9d223d
crates/terrustia/src/game/server/mod.rs	struct GameServer	Wiring.cs	147-158	0a9f32c875d3	c5414c9d223d
crates/terrustia/src/game/server/mod.rs	struct GameServer	Wiring.cs	219-244	79b42d0620f6	c5414c9d223d
crates/terrustia/src/game/server/mod.rs	struct GameServer	Wiring.cs	69-73	e4784bda072d	c5414c9d223d
crates/terrustia/src/game/server/mod.rs	struct GameServer	WorldGen.cs	3272	435835402446	c5414c9d223d
crates/terrustia/src/game/server/mod.rs	struct GameServer	WorldGen.cs	50299-50302	6583807eb5db	c5414c9d223d
crates/terrustia/src/game/server/mod.rs	struct GameServer	WorldGen.cs	72072-72079	2a6f4d26e0bc	c5414c9d223d
crates/terrustia/src/game/server/mod.rs	struct GameServer	WorldGen.cs	72406	6c77495a5649	c5414c9d223d
crates/terrustia/src/game/server/systems.rs	(file)	Main.cs	65601	8f010278c79f	63395f07b563
crates/terrustia/src/game/server/systems.rs	(file)	RemoteClient.cs	152-190	4e99a0e9d426	63395f07b563
crates/terrustia/src/game/server/systems.rs	const STINKY	BuffID.cs	393	0f6008fbeed1	cfaa20a1d46a
crates/terrustia/src/game/server/systems.rs	fn player_has_buff	MessageBuffer.cs	2456-2477	87cb35363490	c08c9f289848
crates/terrustia/src/game/server/systems.rs	fn shares_a_life_pool	NPC.cs	7363-7366	54960e839053	00e47302005c
crates/terrustia/src/game/server/systems.rs	fn shares_a_life_pool	NPC.cs	92802	e2d0076d5fcd	00e47302005c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: const MOON_LEECH_BUFF	MessageBuffer.cs	2467-2477	8e2fa49714c0	a2525361ef19
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn apply_army	DD2Event.cs	1041-1091	3c3d8d6ca2b3	d73480a22bee
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn apply_circuit	Wiring.cs	362	f5551005b910	629f18d74290
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn apply_touch_debuffs	Player.cs	5259	eab208d08f70	052d7d1fe8df
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn apply_touch_debuffs	Player.cs	5426-5429	f8458ca82284	052d7d1fe8df
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn apply_touch_debuffs :: const DIFFICULTY_EXTENDED	BuffID.cs	28	761ce312f118	f6a41cd85d0e
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn brand_for_the_moon_lord	NPC.cs	42723-42738	3e3fee235ccc	27ed7bedd864
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn broadcast_invasion_progress	DD2Event.cs	185	82f69fc781cf	72b0ad1fb4a8
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn broadcast_invasion_progress	DD2Event.cs	191	d689711d2de3	72b0ad1fb4a8
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn broadcast_invasion_progress	DD2Event.cs	239-243	0a723f30f5fc	72b0ad1fb4a8
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn broadcast_invasion_progress	DD2Event.cs	388-392	110a11f9312b	72b0ad1fb4a8
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn broadcast_npc_buffs	NPC.cs	81959	d03b8fc5d51d	49894a17763f
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn bunny_cannon_can_fire	WorldGen.cs	51158-51199	56744b1290a5	4a860ae66d1b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn check_player_sections	Main.cs	65601	8f010278c79f	4a58287114f7
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn check_player_sections	RemoteClient.cs	152-190	4e99a0e9d426	4a58287114f7
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn check_player_sections	TeleportPylonsSystem.cs	199	061550f629e4	4a58287114f7
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn close_door	WorldGen.cs	32155	60e80998c012	5a42687cc19e
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn closest_player	Player.cs	4934-4958	36dc59157cc4	c9e7dd084a75
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn convert_critters_under_a_blood_moon	NPC.cs	93033-93048	32c2b1c8eafc	0090fddba484
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_coins	NPC.cs	80436-80567	a0cc5eb7359c	c89d3892a6d1
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_coins	NPC.cs	80440-80443	c63c2117a912	c89d3892a6d1
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_instanced_bag	WorldItem.cs	326	cd7de95a0912	857319b9b313
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_loot	Conditions.cs	394	b7774b0fad0c	d503cc8980e3
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_loot	Conditions.cs	77	369f1f41625c	d503cc8980e3
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_loot	ItemDropDatabase.cs	654-656	8ce5a44a643b	d503cc8980e3
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_loot	NPC.cs	79649	29175ce5eaef	d503cc8980e3
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_loot	NPC.cs	79741-79752	9ac0ab152b7a	d503cc8980e3
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_roll_lands	CommonDrop.cs	36	7eba7236bea4	119418abcdef
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn drop_roll_lands	Luck.cs	31-38	a19409aef203	119418abcdef
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_boulder_statue	Wiring.cs	1998-2017	4d8907ffa0f3	586c833539fb
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_cannon	Wiring.cs	1306-1342	78c1f70cc1de	0ddc2a9e6005
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_cannon	WorldGen.cs	51041-51156	0ac69aff3d13	0ddc2a9e6005
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_cannon	WorldGen.cs	51158-51199	56744b1290a5	0ddc2a9e6005
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_cannon :: const CANNON_LOCKOUT	Wiring.cs	1335	6d76e87fdcfc	efa7d2f59fe6
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_cannon :: const CANNON_LOCKOUT	Wiring.cs	1338	2e9cbc20557a	efa7d2f59fe6
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_snowball_launcher	Wiring.cs	1391-1417	69e47ba7d915	4b7053afaf27
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_snowball_launcher :: const SNOWBALL_LOCKOUT	Wiring.cs	1393	6fb7011d8b23	9c2add1329cc
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_wired_gate	NetMessage.cs	544	e56a35dc2f46	8c82f96e70db
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_wired_gate	Wiring.cs	1457-1463	f9c3d31a2103	8c82f96e70db
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_wired_gate	Wiring.cs	1461	63d5972df3fa	8c82f96e70db
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_wired_trapdoor	Wiring.cs	1443-1456	587a0a2b0ff5	a255f22211d2
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn fire_wired_trapdoor	Wiring.cs	1453	d4f64c16770a	a255f22211d2
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn free_the_purple_slime	NPC.cs	81919-81925	0ac6c4092787	337ecc27c79c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn free_the_purple_slime	NPC.cs	82323	d1cea5dff087	337ecc27c79c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn free_the_purple_slime	NPC.cs	82596-82627	25a5785eb62e	337ecc27c79c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn harvest_the_moon_lords_brands	NPC.cs	42740-42754	4adbca0f0b5c	55751b42469d
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn highest_luck	Main.cs	65647	ca6b0703fc56	5afe9db3d537
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn highest_luck	Player.cs	18327-18343	a729a0c19f77	5afe9db3d537
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn hurt_player	Player.cs	31557	1c92e46c5477	a3b0fe936826
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn hurt_player	Player.cs	38672	cbdfa0855d1e	a3b0fe936826
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn kill_drowned_furniture	Liquid.cs	1196-1215	600c82827c6c	0b3786e6eef8
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn kill_projectile	Projectile.cs	79348-79351	817d225d3d14	6b17fb85412c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn land_meteor	WorldGen.cs	6324-6345	3ed62e03d815	dd1e508383cd
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn meteor_entity_boxes	WorldGen.cs	6324-6345	3ed62e03d815	3cc48010ba1b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn npc_died	CommonCode.cs	31	61919b3730ad	6c7c1192555b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn npc_died	NPC.cs	46321-46328	a5fb2565d2ea	6c7c1192555b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn npc_died	NPC.cs	67435-67446	1925e3c571e4	6c7c1192555b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn npc_died	NPC.cs	80310	ac41b57aaef5	6c7c1192555b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn npc_died	NPC.cs	80439	8a77e9eb93da	6c7c1192555b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn npc_died	NPC.cs	80448	43c1bf71eb08	6c7c1192555b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn npc_died	NPC.cs	85913-85918	edeaf6f258c8	6c7c1192555b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn npc_sync	NPC.cs	7681-7684	dff3f1de2743	460e8533a225
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn open_door_broadcast	MessageBuffer.cs	1310	0f54323474a0	afb3051b1da2
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn rain_coins	WorldGen.cs	72351-72397	37c569a406fa	c9a00724281f
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn record_lunar_pillars	NPCID.cs	4807	56059a8a6b6b	5c34d3d5e1fa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn record_lunar_pillars	WorldFile.cs	1745-1755	47b7ed78e834	5c34d3d5e1fa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn record_town_npcs	WorldFile.cs	1724	388194be7fb6	1fbc0e1d9af2
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn refresh_luck	Player.cs	29377-29380	77304fe19b91	1eb4655e5398
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn restore_lunar_pillars	WorldFile.cs	1745-1755	47b7ed78e834	50ce57ddf86b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn roll_coin_rain	Lang.cs	480	73c4adfa6fb5	34c64f86e807
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn roll_coin_rain	Main.cs	65638-65652	14fc37ebcdd9	34c64f86e807
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn roll_dawn_events	Player.cs	29377-29380	77304fe19b91	320cd08e6a1b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn roll_dusk_events	Main.cs	66211-66212	8a14ad0f16a5	ba91c6e501f4
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn roll_starfall_boost	Main.cs	66208	9417251acf80	bdb7710f86aa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn roll_starfall_boost	NPC.cs	2409	de50bc340fb6	bdb7710f86aa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn roll_starfall_boost	Star.cs	41-60	e00943632df3	bdb7710f86aa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn roll_starfall_boost	Star.cs	46-50	5c6855ef240e	bdb7710f86aa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn scan_for_fallen_logs	Main.cs	66212	c88d915fcfd0	627bbe7bb085
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn scan_for_fallen_logs	MysticLogFairiesEvent.cs	135-166	96d35438f05f	627bbe7bb085
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn scan_for_fallen_logs	MysticLogFairiesEvent.cs	142-146	03e12142da5a	627bbe7bb085
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn scan_for_fallen_logs	WorldGen.cs	3272	435835402446	627bbe7bb085
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn send_npcs	MessageBuffer.cs	851-857	a3a91f5af346	98f08e4d6cb3
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn spawn_falling_objects	WorldGen.cs	6180	83141ee21c23	a626fde8f53c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn spawn_falling_objects	WorldGen.cs	72227	647cbf6df6be	a626fde8f53c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn spawn_falling_objects	WorldGen.cs	72398-72434	79d57bc10774	a626fde8f53c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn spawn_invaders	NPC.cs	291-306	f8bd87f17068	fd1c006ec6fa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn spawn_invaders	NPC.cs	293-303	cde2c69a223d	fd1c006ec6fa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn spawn_invaders	NPC.cs	312-317	51c260b5e63b	fd1c006ec6fa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn spawn_invaders	NPC.cs	782-786	bbca38c02193	fd1c006ec6fa
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn split_on_death	NPC.cs	80095-80136	711c01ab1a22	8473c2014524
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn split_on_death	NPC.cs	82325	884f4b03bb86	8473c2014524
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn split_on_death	NPC.cs	83981-83994	f0a4a60f9f8f	8473c2014524
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn split_on_death	NPC.cs	84381-84403	f26f84f30759	8473c2014524
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn standing_pillars	SceneMetrics.cs	734-751	6d4df8ac7d1c	104715da329f
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn take_item_slot	Item.cs	49725-49730	dd0dbf605a4d	7053de0a9c31
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_contact_damage	Player.cs	31564	59f83c567a26	60eafe9e6830
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_contact_damage	Player.cs	31618	8d5cc04c1571	60eafe9e6830
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_contact_damage	Player.cs	31623	4c8ea0c69ee0	60eafe9e6830
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_contact_damage	Player.cs	31659-31661	02b5d71922dd	60eafe9e6830
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_contact_damage	Projectile.cs	14894	53d1ecd7924a	60eafe9e6830
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_contact_damage	Projectile.cs	14916-14919	2c62941898b4	60eafe9e6830
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_dark_mage_sigils	NPC.cs	78239-78250	fe59b001dcfe	0b27f798f588
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_dark_mage_sigils	Projectile.cs	37106-37169	30e0c14a17a1	0b27f798f588
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_dark_mage_sigils :: const HEAL_COLOUR	CombatText.cs	20	62671f7b672b	ee87118e9183
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_detonators	Wiring.cs	212-244	5b1abb2df77d	872824d143e1
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_dryad_wards	NPC.cs	55533	9853b3734e79	ca71621c9a3b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_dryad_wards	Projectile.cs	41872-41978	f11c2cf8c212	ca71621c9a3b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_dryad_wards	Projectile.cs	41948	04bef2764c79	ca71621c9a3b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_empress_projectiles	Projectile.cs	45805-45849	807627358f83	171ef610dd71
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_empress_projectiles	Projectile.cs	46287-46394	270e43beadb3	171ef610dd71
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_falling_stars	Projectile.cs	24093-24096	28b56f64c3b2	e00246a023eb
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_falling_stars	Projectile.cs	54028-54061	ca61f3a28f72	e00246a023eb
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	NPC.cs	55067	a712024f44ba	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	NPC.cs	55533	9853b3734e79	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	Netplay.cs	250	bcf4318d7b27	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	Projectile.cs	12518	4ffaefcc81db	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	Projectile.cs	12572-12608	300791932aeb	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	Projectile.cs	12600	d468fd506465	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	Projectile.cs	12618	dd2ad2ab01da	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	Projectile.cs	12636	c05a8e133063	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	Projectile.cs	14106-14113	e33598d34dba	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits	Projectile.cs	14190-14206	45ee9c95f91f	94564caa3d2b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits :: const IMMUNE_FOR	Projectile.cs	14107	efb294b11adc	26d538ebbd3b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_friendly_projectile_hits :: const IMMUNE_FOR	Projectile.cs	14183	46113cac5b67	26d538ebbd3b
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_items	Player.cs	35212	71fab5d3114c	6469cd08e9c9
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_liquids	Liquid.cs	993-1012	d5d07d9497ce	5fa1001c2f8d
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_liquids	WorldGen.cs	72072-72079	2a6f4d26e0bc	5fa1001c2f8d
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_mech_cooldowns	Wiring.cs	147-158	0a9f32c875d3	2f2d836b9328
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_mechanic_wrenches	Projectile.cs	34652-34690	e920e337d1ed	6cc455b15216
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_mechanic_wrenches	Projectile.cs	34676	da2cc4ba8be1	6cc455b15216
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_mechanic_wrenches	Projectile.cs	34681	373e014f7fbe	6cc455b15216
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_moon_leech_brands	Player.cs	5261	6a2fd5fa6908	a763aaabea72
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_moon_leech_brands	Projectile.cs	32327-32393	e8d881ddfc9d	a763aaabea72
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	1411	daa5710da404	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	34446	8b635047a0d4	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	34451	480837b3dea4	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	37508-37526	c168f5220459	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	37522	43daaf496668	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	41752-41764	e94ee890774a	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	43401	7dcdedc66631	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	43481-43489	79b50c2cbdab	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	43488	71b0635d021a	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	43496-43508	8b57d76cd5d9	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	51700-51730	e38777095790	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	51772-51819	53069bdb3610	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	51913-51936	095e58902bb8	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	54033	3715da670796	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	55635	9d86ce36233b	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	65243-65262	d7d8fc1f6b76	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	82068	bce838df88c3	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_npcs	NPC.cs	91564-91567	42327e023f4f	5e9b8dc80009
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_phantasmal_deathrays	NPC.cs	42670-42681	73a6a348b8e3	ab4b56a21bf0
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_phantasmal_deathrays	NPC.cs	43343	61fc3da4d4ff	ab4b56a21bf0
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_phantasmal_deathrays	Projectile.cs	31931-32113	2189c573fe29	ab4b56a21bf0
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_powders	NPC.cs	4877	5cfef7ac17cd	2b70277c367a
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_powders	NPC.cs	53489-53491	d1c7deeed929	2b70277c367a
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_powders	NPC.cs	5623	05f14efbef73	2b70277c367a
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_powders	Projectile.cs	14787-14826	13d58afc83ac	2b70277c367a
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_powders	Projectile.cs	14818-14824	34c13fddf29a	2b70277c367a
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_sandnado_marks	Projectile.cs	36750-36860	af0dfdb6ceda	c4e4b06d040c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_sandnado_marks	Projectile.cs	36850-36854	0576c66362ac	c4e4b06d040c
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_saucer_missiles	Projectile.cs	31447-31513	5f7e5832de20	872e9b5f68f8
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_saucer_missiles :: const ARMING	NPC.cs	36188	8b07badc686f	a73bcf73ed47
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_sharknado_bolts	NPC.cs	50027	9ea16d3231c3	8e2b4d6d8504
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_sharknado_bolts	Projectile.cs	30014-30057	b1d6a637dd33	8e2b4d6d8504
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_slime_rain	Main.cs	1282	8477db5e0c24	8af7d7d11ccb
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_slime_rain	Main.cs	65906	dfc952dd9dd9	8af7d7d11ccb
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_slime_rain_spawns	NPC.cs	296-301	909f0bbbc2f3	33721ab50bb6
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_slime_rain_spawns	NPC.cs	5905-5967	8cf80cf862c6	33721ab50bb6
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_spawning	NPC.cs	2409	de50bc340fb6	d1483ca3a5ad
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_spawning	NPC.cs	81063-81106	3553565ad8e8	d1483ca3a5ad
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_spawning	SceneMetrics.cs	734-751	6d4df8ac7d1c	d1483ca3a5ad
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_town_casualties	NPC.cs	53550-53561	dd6d4dc54c49	baa880d58cfb
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_town_casualties	NPC.cs	53699-53706	2095e2e888d3	baa880d58cfb
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_town_casualties	Player.cs	31618	8d5cc04c1571	baa880d58cfb
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_town_regen	NPC.cs	91592-91598	452a4ee0033e	7b21e8f6fbad
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_town_regen	NPC.cs	93622-93648	010e3ba392cf	7b21e8f6fbad
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_town_regen	NPC.cs	93631-93639	7d0533ede273	7b21e8f6fbad
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_weather	Main.cs	59939	aab137e10897	f690fdb67c84
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_world_update	WorldGen.cs	72047-72052	fd7d79839a77	7f73a26eadd0
crates/terrustia/src/game/server/systems.rs	impl GameServer :: fn tick_world_update	WorldGen.cs	72082-72172	38adb8d7b03a	7f73a26eadd0
